COPT_LEMMA,POS 1,POS 2,FORMS,SENSES
ⲥⲱⲙⲁ,['31'],[],['~ⲱⲙⲁ'],[]
ⲑⲉⲃⲓⲟ ,['5'],[],"['ⲙⲁⲑⲉⲃⲓⲟⲕ', 'ⲙⲁⲑⲉⲃⲓⲉ', 'ⲙⲁⲑⲉⲃⲓⲟϥ', 'ⲙⲁⲑⲉⲃⲓⲱⲟⲩ', 'ⲙⲁⲑⲉⲃⲓⲟⲥ', 'ⲙⲁⲑⲉⲃⲓⲟ', 'ⲑⲉⲃⲓⲟⲛ', 'ⲑⲉⲃⲓⲟϥ', 'ⲑⲉⲃⲓⲏⲟⲩⲧ', 'ⲑⲉⲃⲓⲱⲟⲩ', 'ⲑⲉⲃⲓⲟⲥ', 'ⲑⲉⲃⲓⲟⲕ', 'ⲑⲉⲃⲓⲟⲓ', 'ⲑⲉⲃⲓⲉ', 'ⲑⲉⲃⲓⲟ']","[' ""humiliate""']"
ⲥⲙⲟⲧ ,['1'],[],"['ⲛⲡⲥⲙⲟⲧ', 'ⲙⲡⲥⲙⲟⲧ', 'ⲥⲙⲟⲛⲧ', 'ⲥⲙⲱⲧ', 'ⲥⲙⲟⲧ']","[' ""form, shape""']"
"ⲕⲁⲧⲁ-, ⲕⲁⲧⲁⲣⲟ⸗",['38'],[],"['ⲕⲁⲧⲁ', 'ⲕⲁⲧⲁⲣⲟⲕ', 'ⲕⲁⲧⲁⲣⲟⲓ', 'ⲛⲕⲁⲧⲁ', 'ⲕⲁⲧⲁⲣⲱⲟⲩ', 'ⲕⲁⲧⲁⲣⲟⲥ', 'ⲕⲁⲧⲁⲣⲟϥ', 'ⲕⲁⲧ']",[]
ⲉⲣ- ,['12'],[' (participle)'],"['~ⲣ', 'ⲉⲣ']",[]
ϩⲱⲃ ,['1'],[],"['ⲉϩⲃⲏⲟⲩⲓ', 'ⲱⲃ', 'ϩⲉⲃ', 'ϩⲟⲡ', 'ϩⲱⲡ', 'ϩⲃⲏⲟⲩⲓ', 'ϩⲱⲃ']","[' ""thing (done)""']"
ⲑⲣⲉ- Caus. Inf.,['13'],[],"['ⲧⲣⲉⲓ', 'ⲑⲣⲉⲧⲉⲧⲉⲛ', 'ⲑⲣⲉⲧⲉⲛ', 'ⲑⲣⲉⲛ', 'ⲑⲣⲉⲥ', 'ⲑⲣⲉⲕ', 'ⲑⲣⲓ', 'ⲧⲣⲉϥ', 'ⲧⲣⲉⲧⲉⲧⲉⲛ', 'ⲧⲣⲉⲧⲉⲛ', 'ⲧⲣⲉⲥ', 'ⲧⲣⲉⲛ', 'ⲧⲣⲉⲕ', 'ⲧⲣⲟⲩ', 'ⲧⲣⲓ', 'ⲧⲣⲉ', 'ⲑⲣⲟⲩ', 'ⲑⲣⲉ', 'ⲑⲣⲉϥ']",[]
ⲛⲓⲃⲉⲛ ,['10'],[],"['ⲛⲓⲃⲟⲛ', '~ⲓⲃⲉⲛ', 'ⲛⲓⲃⲉ', 'ⲛⲓⲃⲉⲛ']","[' ""each, every""']"
ϭⲛⲟ(ⲛ) ,['5'],[],"['ϭⲛⲟⲛ', 'ϭⲛⲟ', 'ⲙⲁϭⲛⲟ', 'ⲙⲁϭⲛⲉ', 'ϭⲛⲉ']","[' ""bend, bow""']"
ϫⲱ⸗ ,['1'],[],"['ⲧⲍⲟⲫ', 'ⲧⲍⲟⲕ', 'ⲧⲍⲟⲉⲓ', 'ϫⲱⲧⲉⲛ', 'ϫⲱⲛ', 'ϫⲱⲥ', 'ϫⲱϥ', 'ϫⲱⲕ', 'ϫⲱⲓ', 'ϫⲱ', 'ϫⲱⲟⲩ']","[' ""head""']"
ⲁ- Aff. Perfect,['13'],[],"['ⲉⲁⲣ', 'ⲁⲟⲩ', 'ⲛⲧⲁⲣ', 'ⲉⲧⲁⲫ', 'ⲉⲧⲁⲉⲓ', 'ⲧⲁⲫ', 'ⲉⲧⲁⲟⲩ', 'ⲁⲫ', 'ⲧⲁⲩ', 'ⲉⲛⲉⲁ', 'ⲛⲉⲁⲧⲉⲧⲉⲛ', 'ⲛⲉⲁⲣⲉ', 'ⲛⲉⲁⲛ', 'ⲛⲉⲁⲕ', 'ⲛⲉⲁⲓ', 'ⲧⲁⲕ', 'ⲧⲁⲉⲓ', 'ⲧⲁⲥ', 'ⲁⲉⲓ', 'ⲉⲁⲧⲉⲧⲉⲛ', 'ⲧⲁϥ', 'ⲉⲁⲧⲉⲛ', 'ⲉⲧⲁⲧⲉⲧⲉⲛ', 'ⲉⲧⲁⲧⲉⲛ', 'ⲛⲉⲁⲥ', 'ⲛⲉⲁϥ', 'ⲛⲉⲁⲩ', 'ⲛⲉⲁ', '~ⲧⲁϥ', '~ⲧⲁⲩ', '~ⲧⲁⲥ', '~ⲧⲁⲣⲉ', '~ⲧⲁⲛ', '~ⲧⲁⲕ', '~ⲧⲁⲓ', '~ⲧⲁ', 'ⲉⲧⲁⲣⲉ', 'ⲉⲁⲣⲉ', 'ⲁⲣⲉⲧⲉⲛ', 'ⲉⲁϥ', 'ⲉⲁⲩ', 'ⲉⲁⲣⲉⲧⲉⲛ', 'ⲉⲁⲥ', 'ⲉⲁⲛ', 'ⲉⲁⲕ', 'ⲉⲁⲓ', 'ⲉⲁ', 'ⲁ', 'ⲛⲧⲁϥ', 'ⲛⲧⲁⲩ', 'ⲛⲧⲁⲥ', 'ⲛⲧⲁⲛ', 'ⲛⲧⲁⲕ', 'ⲛⲧⲁ', 'ⲧⲁⲓ', 'ⲉⲧⲁϥ', 'ⲉⲧⲁⲩ', 'ⲉⲧⲁⲣⲉⲧⲉⲛ', 'ⲉⲧⲁⲥ', 'ⲉⲧⲁⲛ', 'ⲉⲧⲁⲕ', 'ⲉⲧⲁⲓ', 'ⲉⲧⲁ', 'ⲁⲓ', 'ⲁⲣⲉ', 'ⲁⲕ', 'ⲁⲧⲉⲧⲉⲛ', 'ⲁⲩ', 'ⲁⲛ', 'ⲁϥ', 'ⲁⲥ', 'ⲉⲧⲉ']",[]
"ⲛ-, ⲛⲁ⸗",['8'],[],"['ⲛⲙ', 'ⲛⲏⲛ', 'ⲛⲏⲉⲓ', 'as', 'ⲛⲟⲟⲩ', 'ⲛⲏⲃ', 'ⲟⲛ', 'ⲛⲏⲓ', 'ⲛⲱⲟⲩ', 'ⲛⲱⲧⲉⲛ', 'ⲛⲉⲓ', 'ⲛⲛ', 'ⲉⲛ', 'ⲛⲁⲛ', 'ⲛⲁⲥ', 'ⲛⲁⲕ', 'ⲛⲁϥ', 'ⲛⲉ', 'ⲙ', 'ⲛ']",[]
ⲛⲁⲣⲉ- Imperfect,['13'],[],"['ⲉⲧⲉⲛⲁⲣⲉⲧⲉⲛ', '~ⲧⲉⲛⲁⲣⲉⲧⲉⲛ', 'ⲉⲧⲉⲛⲁⲛ', 'ⲉⲧⲉⲛⲁⲕ', 'ⲉⲧⲉⲛⲁⲓ', '~ⲧⲉⲛⲁⲛ', '~ⲧⲉⲛⲁⲕ', '~ⲧⲉⲛⲁⲓ', '~ⲛⲁⲣⲉⲧⲉⲛ', '~ⲛⲁⲛ', '~ⲛⲁⲕ', '~ⲛⲁⲓ', 'ⲛⲁⲟⲩ', 'ⲉⲛⲁ', 'ⲛⲁⲉⲓ', 'ⲉⲛⲁⲉⲓ', 'ⲉⲧⲉⲛⲁϥ', 'ⲉⲧⲉⲛⲁⲩ', 'ⲉⲧⲉⲛⲁⲥ', 'ⲉⲧⲉⲛⲁⲣⲉ', '~ⲧⲉⲛⲁϥ', '~ⲧⲉⲛⲁⲩ', '~ⲧⲉⲛⲁⲥ', '~ⲧⲉⲛⲁⲣⲉ', '~ⲛⲁϥ', '~ⲛⲁⲩ', '~ⲛⲁⲥ', '~ⲛⲁⲣⲉ', '~ⲛⲁ', 'ⲉⲛⲉϥ', 'ⲛⲛⲁⲩ', 'ⲉⲧⲉⲛⲉ', 'ⲉⲛⲁⲣⲉⲧⲉⲛ', 'ⲛⲉⲥ', 'ⲛⲁⲣⲉⲧⲉⲛ', 'ⲛⲉⲕ', 'ⲛⲉⲓ', 'ⲛⲉⲛ', 'ⲉⲛⲉ', 'ⲉⲛⲁϥ', 'ⲉⲛⲁⲩ', 'ⲉⲛⲁⲣⲉ', 'ⲉⲛⲁⲥ', 'ⲉⲛⲁⲛ', 'ⲉⲛⲁⲕ', 'ⲉⲛⲁⲓ', 'ⲛⲉⲩ', 'ⲛⲉϥ', 'ⲛⲁⲩ', 'ⲛⲁⲛ', 'ⲛⲁⲥ', 'ⲛⲁⲕ', 'ⲛⲁⲣⲉ', 'ⲛⲁϥ', 'ⲛⲁⲓ', 'ⲛⲉ', 'ⲛⲁ']",[]
ϥⲁⲓ ,['5'],[],"['ϥⲓϯ', 'ϥⲓⲧ', 'ϥⲓⲧⲧⲉⲛ', 'ϥⲓⲧⲧ', 'ϥⲓⲧⲕ', 'ϥⲓⲧⲟⲩ', 'ϥⲓⲧⲥ', 'ϥⲓⲧϥ', 'ϥⲁⲓ', 'ϥⲓ']","[' ""take (up), carry""']"
ⲣⲱⲟⲩϣ ,['5'],[],"['ⲣⲟⲟⲩϣ', 'ⲣⲱⲟⲩϣ']","[' ""care, be intent on""']"
ⲟⲩⲱⲛϩ ,['5'],[],"['ⲟⲩⲟⲛϩⲧ', 'ⲟⲩⲟⲛⲉϩϥ', 'ⲩⲱⲛϩ', 'ⲩⲟⲛϩ', 'ⲃⲱⲛϩ', 'ⲃⲟⲛϩ', 'ⲟⲩⲟⲛϩⲧⲉⲛ', 'ⲟⲩⲟⲛϩⲉⲛ', '~ⲟⲛϩϥ', 'ⲟⲩⲉⲛϩ', '~ⲱⲛϩ', 'ⲟⲩⲟⲛϩⲕ', 'ⲟⲩⲟⲛϩϥ', 'ⲟⲩⲟⲛϩⲥ', 'ⲟⲩⲟⲛϩⲟⲩ', 'ⲟⲩⲟⲛϩ', 'ⲟⲩⲱⲛϩ']","[' ""make known""']"
ⲧⲁⲃϩⲥ (*) ,['1'],[],['ⲧⲁⲃⲥ'],"[' ""request""']"
ⲧⲱⲃϩ ,['5'],[],"['ⲧⲱϩⲡ', 'ⲧⲟⲃϩⲧ', 'ⲧⲟⲃϩⲕ', 'ⲧⲟⲃϩ', 'ⲧⲱⲃϧ', 'ⲧⲟⲃϩϥ', 'ⲧⲟⲃϩⲥ', 'ⲧⲟⲃϩⲟⲩ', 'ⲧⲉⲃϩ', 'ⲧⲱⲃϩ']","[' ""request""']"
ϣⲱⲡ ,['5'],[],"['ϣⲏⲡ', 'ϣⲁⲡ', 'ϣⲟⲫϥ', 'ϣⲉⲃ', 'ϣⲟⲡϥ', 'ϣⲟⲡⲧ', 'ϣⲟⲡⲥ', 'ϣⲟⲡⲧⲉⲛ', 'ϣⲟⲡⲕ', 'ϣⲟⲡⲟⲩ', 'ϣⲱⲡ', 'ϣⲉⲡ', 'ϣⲟⲡ']","[' ""receive, acquire""']"
ϩⲙⲟⲧ ,['1'],[],"['ϩⲙⲱⲧ', 'ⲉϩⲙⲟⲧ', 'ϩⲙⲟⲧ']","[' ""grace""']"
ⲙⲁⲣⲉ- Aff. Caus. Imp.,['13'],[],"['ⲙⲁⲣⲓ', 'ⲙⲁⲣⲉⲛ', 'ⲙⲁⲣⲉϥ', 'ⲙⲁⲣⲉⲥ', 'ⲙⲁⲣⲟⲩ', 'ⲙⲁⲣⲉ']",[]
ⲥⲟⲛ ,['1'],[],"['ⲥⲉⲛⲏⲟⲩ', 'ⲥⲁⲛ', 'ⲥⲛⲏⲩ', 'ⲥⲛⲏⲟⲩ', 'ⲥⲟⲛ']","[' ""brother""']"
ϯ ,['5'],[],"['ϯⲓ', 'ⲧⲉⲓⲧⲉϥ', 'ⲧⲉⲓⲧⲉⲥ', 'ⲧⲉⲓⲧⲟⲩ', 'ⲇⲓ', 'ⲙⲏⲓⲫ', 'ⲙⲁⲓⲫ', 'ⲧⲏⲉⲓϥ', 'ⲧⲏⲉⲓⲫ', 'ⲧⲏⲉⲓⲥ', 'ⲧⲏⲓⲧⲕ', '~ⲟⲓ', '~ⲓ', 'ⲧⲏⲓϯ', 'ⲧⲓ', 'ⲧⲏⲓⲧⲉⲛ', 'ⲙⲏⲓⲧⲟⲩ', 'ⲙⲏⲓⲥ', 'ⲙⲏⲓϥ', 'ⲙⲁϯ', '~', 'ⲧⲏⲓⲧⲟⲩ', 'ⲧⲟⲓ', 'ⲧⲏⲓⲥ', 'ⲧⲏⲓϥ', 'ⲧⲏⲓⲕ', 'ⲧⲏⲓⲧ', 'ⲙⲟⲓ', 'ⲙⲁ', 'ϯ', 'ⲧⲉ']","[' ""give""']"
ⲉϩⲟⲟⲩ ,['1'],[],"['ⲉⲱⲟⲩ', 'ⲉϩⲱⲟⲩ', 'ⲉϩⲟⲟⲩ']","[' ""day""']"
ⲙⲉⲛⲣⲓⲧ ,['1'],[],"['ⲙⲉⲣⲓⲧ', 'ⲙⲉⲣⲣⲁϯ', 'ⲙⲉⲣⲣⲓⲧ', 'ⲙⲉⲛⲣⲓⲧ', 'ⲙⲉⲛⲣⲁϯ']","[' ""beloved one""']"
ⲉⲧⲉ- Rel. Present,['13'],[],"['ⲉⲧⲉⲣⲁ', '~ⲧⲉⲣⲁ', 'ⲉⲧⲉⲣ', '~ⲧⲉⲣ', '~ⲧⲉⲥ', '~ⲧⲉϥ', '~ⲧⲉⲕ', 'ⲉⲧⲉⲣⲉ', '~ⲧⲉⲣⲉ', 'ⲉⲧⲉⲙ', '~ⲧϥ', '~ⲧⲥ', '~ⲧⲉⲧⲉⲛ', '~ⲧⲉⲛ', '~ⲧⲕ', '~ⲧⲟⲩ', '~ϯ', 'ⲉⲧⲉⲥ', 'ⲉⲧⲉϥ', 'ⲉⲧⲉⲕ', 'ⲉⲧϥ', 'ⲉⲧⲥ', 'ⲉⲧⲉⲧⲉⲛ', 'ⲉⲧⲉⲛ', 'ⲉⲧⲕ', 'ⲉⲧⲟⲩ', 'ⲉϯ', '~ⲧⲉ', 'ⲉⲧⲉ']",[]
ⲟⲩⲱϣ ,['5'],[],"['ⲟⲩϣ', 'ⲃⲟⲩⲥⲍ', 'ⲃⲟⲩϣ', 'ⲟⲩⲁϣⲧ', 'ⲟⲩⲁϣⲕ', '~ⲁϣⲥ', '~ⲁϣⲟⲩ', '~ⲁϣϥ', '~ⲁϣ', '~ⲱϣ', 'ⲩⲁϣϥ', 'ⲩⲁϣⲥ', 'ⲩⲁϣⲟⲩ', 'ⲩⲱϣ', 'ⲟⲩⲁϣ', 'ⲟⲩⲁϣϥ', 'ⲟⲩⲁϣⲥ', 'ⲟⲩⲱϣ', 'ⲟⲩⲉϣ', 'ⲃⲱϣ', 'ⲟⲩⲁϣⲟⲩ']","[' ""desire, love""']"
ⲣⲁϣⲓ ,['5'],[],['ⲣⲁϣⲓ'],"[' ""rejoice""']"
ⲟϩⲓ ,['5'],[],['ⲟϩⲓ'],"[' ""stand, stay""']"
ⲣⲁⲧ⸗ ,['8'],[],"['ⲉⲣⲁϯ', 'ⲉⲣⲁⲧⲉ', 'ⲉⲣⲁⲧⲥ', 'ⲉⲣⲁⲧϥ', 'ⲉⲣⲁⲧⲕ', 'ⲉⲣⲁⲧⲟⲩ', 'ⲉⲣⲁⲧ', 'ⲉⲣⲁⲧⲉⲛ']","[' ""foot""] ⲉⲣⲁⲧ⸗']"
-ⲑⲏⲛⲟⲩ ,['10'],[' (suffix pronoun)'],['ⲑⲏⲛⲟⲩ'],[]
ϩⲟ ,['1'],[],"['ⲉϩⲣⲁⲓ', 'ϩⲣⲉⲛ', 'ϩⲣⲁⲛ', 'ϩⲣⲁⲕ', 'ϩⲣⲉϥ', 'ϩⲣⲱⲟⲩ', 'ϩⲣⲁⲩ', 'ϩⲣⲉ', 'ⲉϩⲣⲁⲩ', 'ⲉϩⲣⲁⲛ', 'ⲉϩⲣⲁⲕ', 'ⲱ', 'ϩⲣⲏⲓ', 'ϩⲣⲁϥ', 'ϩⲣⲁⲥ', 'ⲉϩⲣⲁϥ', 'ⲉϩⲣⲁⲥ', 'ⲉϩⲣⲏⲓ', 'ϩⲟ']","[' ""face""']"
"ⲛⲉⲙ-, ⲛⲉⲙⲁ⸗",['8'],[],"['ⲛⲉⲙⲁⲃ', 'ⲛⲉⲙⲁⲫ', 'ⲉⲛⲉⲙ', 'ⲛⲉⲙⲁⲟⲩ', 'ⲛⲛⲉⲙ', 'ⲛⲉⲙⲙⲏⲛ', 'ⲛⲉⲙⲙⲁⲛ', 'ⲛⲉⲙⲙⲏⲓ', 'ⲛⲉⲙⲙⲁϥ', 'ⲛⲉⲙⲙⲱⲟⲩ', 'ⲛⲉⲙⲙⲁⲥ', 'ⲛⲉⲙⲱⲩ', 'ⲙⲉⲛ', 'ⲛⲉⲙⲱⲟⲩ', 'ⲛⲉⲙⲱⲧⲉⲛ', 'ⲛⲉⲙⲁⲛ', 'ⲛⲉⲙⲁⲥ', 'ⲛⲉⲙⲁϥ', 'ⲛⲉⲙⲉ', 'ⲛⲉⲙⲁⲕ', 'ⲛⲉⲙⲏⲓ', 'ⲛⲉⲙ']",[]
ⲁϩⲁ ,['14'],[],"['ⲁϩⲏ', 'ⲁϩⲟ', 'ⲁϩⲁ', 'ϩⲏ']","[' ""yea, verily, indeed""']"
ⲥⲱⲧⲡ ,['5'],[],"['ⲥⲉⲧⲡ', 'ⲥⲟⲧⲡϥ', 'ⲥⲟⲧⲡⲥ', 'ⲥⲟⲧⲡⲉⲛ', 'ⲥⲟⲧⲡⲕ', 'ⲥⲟⲧⲡⲧ', 'ⲥⲟⲧⲡⲟⲩ', 'ⲥⲟⲧⲡ', 'ⲥⲱⲧⲡ']","[' ""choose""']"
ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ,['31'],[],['ⲉⲩⲁⲅⲅⲉⲗⲓⲟ'],[]
ⲣⲱⲙⲓ ,['1'],[],"['ⲣⲟⲩⲙⲓ', 'ⲣⲟⲙⲓ', 'ⲣⲱⲙⲓ']","[' ""human (being)""']"
ⲙⲡⲉⲣ- Neg. Imper.,['13'],[],"['ⲛⲡⲉⲣ', 'ⲙⲡⲉⲣ']",[]
ⲁⲗⲗⲁ,['37'],[],[],[]
ⲡⲣⲟⲥⲉⲩⲭⲏ,['31'],[],[],[]
"ⲟⲩ-, ϩⲁⲛ- ",['10'],[' (+ noun: indef art)'],"['ⲩⲟⲩ', 'ϩⲁⲛⲛ', 'ϩⲁⲙ', 'ϩⲁⲛ', 'ⲩ', 'ⲟⲩ']",[]
"ⲛⲧⲉ-, ⲛⲧⲁ⸗",['8'],[],"['ⲧⲁⲕ', 'ⲛⲧⲏϥ', 'ⲉⲛⲇⲉ', 'ⲛⲇⲉ', 'ⲧⲁⲥ', 'ⲉⲛⲧⲉ', 'ⲉⲛⲧⲱⲧⲉⲛ', 'ⲧⲱⲟⲩ', 'ⲧⲁϥ', 'ⲉⲛⲧⲏⲓ', 'ⲉⲛⲧⲁⲥ', 'ⲉⲛⲧⲁⲕ', 'ⲉⲛⲧⲱⲟⲩ', 'ⲉⲛⲧⲁϥ', 'ⲉⲛⲧⲁⲛ', 'ⲛⲧⲱⲩ', 'ⲛⲧⲏⲓ', 'ⲛⲧⲁϥ', 'ⲛⲧⲁⲩ', 'ⲛⲧⲁⲥ', 'ⲛⲧⲁⲛ', 'ⲛⲧⲁⲕ', 'ⲛⲧⲉϥ', 'ⲛⲧⲉⲕ', 'ⲛⲧⲱⲧⲉⲛ', 'ⲛⲧⲱⲟⲩ', 'ⲛⲧⲉ', 'ⲇⲉ', 'ⲧⲉ', 'ⲉⲧⲉ']",[]
ϩⲏⲧ ,['1'],[],"['ϩⲧⲉⲛ', '~ϩⲏⲧ', 'ϩⲧⲏϥ', 'ϩⲧⲏⲟⲩ', 'ϩⲧⲏⲥ', 'ϩⲧⲏⲕ', '~ⲏⲧ', 'ϩⲑⲏϥ', 'ϩⲑⲏⲟⲩ', 'ϩⲑⲏⲧⲉⲛ', 'ϩⲑⲏⲥ', 'ϩⲑⲏⲛ', 'ϩⲑⲏⲕ', 'ϩⲑⲏⲓ', 'ϩⲑⲏ', 'ⲉϩⲑⲏϥ', 'ⲉϩⲑⲏⲟⲩ', 'ⲉϩⲑⲏⲧⲉⲛ', 'ⲉϩⲑⲏⲥ', 'ⲉϩⲑⲏⲛ', 'ⲉϩⲑⲏⲕ', 'ⲉϩⲑⲏⲓ', 'ⲉϩⲑⲏ', 'ⲛϩⲏⲧ', 'ϩⲏⲧ']","[' ""heart""']"
ⲛⲛⲉ- Neg. Absolute Future,['13'],[],"['ⲉⲧⲉⲛⲛⲉϥ', 'ⲉⲧⲉⲛⲛⲉⲥ', 'ⲉⲧⲉⲛⲛⲉⲛ', 'ⲉⲧⲉⲛⲛⲉⲕ', 'ⲉⲧⲉⲛⲛⲟⲩ', 'ⲉⲧⲉⲛⲛⲉ', 'ⲛⲉⲫ', 'ⲛⲛⲓ', 'ⲉⲧⲉⲛⲛⲁ', '~ⲛⲁ', 'ⲉⲛⲉϥ', 'ⲉⲧⲉⲛⲉ', 'ⲉⲛⲟⲩ', 'ⲛⲉⲥ', 'ⲛⲉⲕ', 'ⲛⲛⲉϥ', 'ⲛⲛⲉⲧⲉⲛ', 'ⲛⲛⲉⲥ', 'ⲛⲛⲉⲛ', 'ⲛⲛⲉⲕ', 'ⲛⲛⲟⲩ', 'ⲛⲛⲁ', 'ⲛⲛⲉ', 'ⲛⲉⲛ', 'ⲛⲉⲧⲉⲛ', 'ⲛⲉϥ', 'ⲛⲟⲩ', 'ⲛⲁ']",[]
ⲁⲣⲉϩ ,['5'],[],"['~ⲣⲉϩ', 'ⲉⲣⲉϩ', 'ⲁⲣⲉϩ']","[' ""guard, keep""']"
ⲟ ,['40'],[' (in Greek expressions)'],"['ⲧⲱ', 'ⲟⲥ', 'ⲧⲟⲛ', 'ⲧⲁⲥ', 'ⲟ', 'ⲧⲏⲥ', 'ⲧⲱⲛ', 'ⲧⲏ', 'ⲱ', 'ⲏ', 'ⲟⲓ', 'ⲧⲟ', 'ⲁⲓ', 'ⲧⲟⲩ', 'ⲧⲁ']",[]
ⲗⲟⲓⲡⲟⲛ,['39'],[],"['ⲗⲓⲡⲟⲛ', 'ⲧⲟⲗⲟⲓⲡⲟⲛ']",[]
ⲙⲏⲓ (ⲙⲉⲓ) ,['1'],[],"['ⲙⲏⲓ', 'ⲙⲉⲓ']","[' ""truth, justice""']"
ⲡⲁⲓ- ,['11'],[' (dem. art.)'],"['ⲧⲁⲉⲓ', 'ⲡⲁⲉⲓ', 'ⲛⲁⲉⲓ', 'ⲡⲁⲓϩ', 'ⲡⲁϩⲓ', 'ⲃⲁⲓ', '~ⲁⲓ', 'ⲑⲁⲓ', 'ⲧⲉⲓ', 'ⲧⲁⲓ', 'ⲡⲁⲓ', 'ⲫⲁⲓ', 'ⲛⲁⲓ']",[]
ⲟⲩⲟⲛ- ,['5'],[' (affirm. existential)'],"['ⲟⲩⲃⲟⲛ', 'ⲃⲟⲛ', 'ⲩⲟⲛ', 'ⲟⲩⲛ', 'ⲟⲩⲟⲛ']",[]
ⲟⲩⲟⲛ ,['10'],[' (indef. pronoun)'],"['ϩⲁⲛⲟⲩⲟⲛ', 'ϩⲁⲛⲕⲉⲟⲩⲟⲛ', 'ⲛⲓⲟⲩⲟⲛ', 'ⲛⲓⲕⲉⲟⲩⲟⲛ', 'ⲛⲁⲓⲟⲩⲟⲛ', 'ⲟⲩⲃⲟⲛ', 'ⲃⲟⲛ', 'ⲩⲟⲛ', 'ⲟⲩⲱⲛ', 'ⲟⲛ', 'ⲟⲩⲟⲛ']",[]
ⲓⲙⲓ ,['5'],[],[],"[' ""understand""']"
ⲓⲣⲓ ,['5'],[],"['ⲟⲉⲓ', 'ⲁⲓⲧⲕ', 'ⲉⲓⲣⲓ', 'ⲉⲣⲥ', '~ⲣⲓ', 'ⲁⲣⲓⲧⲧ', 'ⲁⲣⲓⲧ', 'ⲁⲓϯ', 'ⲣⲁ', 'ⲉⲣϥ', 'ⲁⲓⲧⲉⲛ', 'ⲁⲗⲓ', 'ⲁⲣⲓⲧϥ', 'ⲁⲣⲓⲧⲥ', 'ⲱ', '~ⲓⲧⲟⲩ', '~ⲣ', 'ⲁⲣⲓⲧⲟⲩ', 'ⲁⲓⲧⲟⲩ', 'ⲣ', 'ⲁⲣⲓⲟⲩⲓ', 'ⲟⲓ', 'ⲁⲓⲥ', 'ⲁⲓϥ', 'ⲁⲓⲕ', 'ⲁⲓⲧ', 'ⲁⲣⲓⲥ', 'ⲁⲣⲓϥ', 'ⲁⲣⲓ', 'ⲓⲣⲓ', 'ⲉⲣ']","[' ""do""']"
ⲓⲛⲓ ,['5'],[],"['ⲁⲛⲓⲧⲧⲉⲛ', 'ⲁⲛⲓⲧⲉⲛ', 'ⲁⲛⲓⲧ', 'ⲉⲛϯ', 'ⲉⲛⲉⲛ', '~ⲛⲓ', 'ⲉⲛⲛ', 'ⲁⲛⲓⲧϥ', 'ⲁⲛⲓⲧⲥ', 'ⲁⲛⲓⲧⲟⲩ', 'ⲁⲛⲓ', 'ⲉⲙ', 'ⲉⲛⲧⲉⲛ', 'ⲁⲛⲓⲟⲩⲓ', 'ⲉⲛϥ', 'ⲉⲛⲧ', 'ⲉⲛⲥ', 'ⲉⲛⲕ', 'ⲉⲛⲟⲩ', 'ⲉⲓⲛⲓ', 'ⲉⲛ', 'ⲓⲛⲓ']","[' ""bring, take""']"
ϫⲓϫ ,['1'],[],['ϫⲓϫ'],"[' ""hand""']"
"ⲉ-, ⲉⲣⲟ⸗",['8'],[],"['$', 'ⲉⲣⲁⲕ', 'ⲉⲣⲁⲓ', 'ⲉⲣⲟⲫ', 'ⲉⲣⲟⲉⲓ', 'ⲣⲟϥ', 'ⲣⲟⲥ', 'ⲣⲟⲛ', 'ⲣⲟⲕ', 'ⲣⲟⲓ', 'as', 'ⲣⲱⲧⲉⲛ', 'ⲣⲟ', 'ⲣⲱⲟⲩ', 'ⲉⲣⲟϥ', 'ⲉⲣⲟⲥ', 'ⲉⲣⲱⲟⲩ', 'ⲉⲣⲱⲧⲉⲛ', 'ⲉⲣⲟⲛ', 'ⲉⲣⲟⲕ', 'ⲉⲣⲟⲓ', 'ⲉⲣⲟ', 'ⲉ']",[]
ⲉ- ,['8'],[' (with infinitive)'],"['$', 'ⲉ']",[]
ⲓⲣⲓ] ⲉⲣ- ,['5'],[' (compds & phraseol)'],"['ⲉⲓⲣⲓ', 'ⲁⲗⲓ', '~ⲣ', 'ⲟⲓ', 'ⲁⲣⲓ', 'ⲓⲣⲓ', 'ⲉⲣ']",[]
ⲁⲛⲟⲕ ,['10'],[' (in nexus with ⲡⲉ or rel)'],"['~ⲑⲟⲕ', 'ⲛⲑⲱⲧⲉⲛ', 'ⲛⲑⲱⲟⲩ', 'ⲛⲑⲟϥ', 'ⲛⲑⲟⲥ', 'ⲛⲑⲟ', 'ⲛⲑⲟⲕ', 'ⲁⲛⲟⲕ', 'ⲑⲱⲟⲩ', 'ⲁⲛⲟⲛ']",[]
ⲁⲛⲟⲕ- ,['10'],[' (subject)'],"['ⲑⲟⲕ', '~ⲑⲟⲕ', 'ⲛⲧⲉⲧⲉⲛ', 'ⲛⲑⲉⲧⲉⲛ', 'ⲛⲑⲱⲧⲉⲛ', 'ⲛⲑⲟ', 'ⲛⲑⲟⲕ', 'ⲁⲛⲟⲕ', 'ⲁⲛⲟⲛ']",[]
