ID,DICT,MOT,"MOT_TRI,C,60",CD_MOT,TYPE,"REF_LEMME,C,90",id_1,pos_1,id_2,pos_2,id_3,pos_3,id_4,pos_4,id_5,pos_5,id_6,pos_6,id_7,pos_7,id_8,pos_8,id_9,pos_9,id_10,pos_10
186,DACT,ⲧⲱⲙⲉ,ⲧⲙ ⲱⲉ,186,2,1292 1   1289 5,1292,1,1289,5,,,,,,,,,,,,,,,,
187,DACT,ⲟⲩⲱⲧ,ⲩⲧ ⲱ1,187,2,1374 1   4137 5,1374,1,4137,5,,,,,,,,,,,,,,,,
188,DACT,ⳉⲱⲡⲉ,ⳉⲡ ⲱⲉ,188,2,895 5   5691 5   5692 5,895,5,5691,5,5692,5,,,,,,,,,,,,,,
189,DACT,ⲃⲱⲕ,ⲃⲕ ⲱ,189,2,1094 5,1094,5,,,,,,,,,,,,,,,,,,
190,DACT,"ϩⲓ-, ϩⲓⲱⲱ⸗",ϩ ⲓ2 4 ϩⲓⲱⲱ⸗,190,1,190 8,190,8,,,,,,,,,,,,,,,,,,
191,DACT,ϩⲓ,ϩ ⲓ2,191,2,190 8   3244 8   6872 5   1631 1    31115,190,8,3244,8,6872,5,1631,1,311,15,,,,,,,,,,
192,DACT,"ⳉⲟ ""road""","ⳉ ⲟ 3 ""road""",192,1,192 1,192,1,,,,,,,,,,,,,,,,,,
193,DACT,ⳉⲟ,ⳉ ⲟ,193,2,192 1   5401 1,192,1,5401,1,,,,,,,,,,,,,,,,
194,DACT,~ⲧⳉⲁⲣⲓ,~ⲧⳉⲣ   ⲁⲓ2,194,2,26113,261,13,,,,,,,,,,,,,,,,,,
195,DACT,ⲛⲉⲙⲉⲩ,ⲛⲙⲩ ⲉⲉ2,195,2,26 8,26,8,,,,,,,,,,,,,,,,,,
196,DACT,ⲣⲓⲕⲉ,ⲣⲕ ⲓⲉ2,196,2,1187 5,1187,5,,,,,,,,,,,,,,,,,,
197,DACT,ⲣⲓⲕ,ⲣⲕ ⲓ2,197,2,1187 5,1187,5,,,,,,,,,,,,,,,,,,
198,DACT,ⲟⲩⲣⲏⲧⲉ,ⲩⲣⲧ  ⲏⲉ1,198,2,1372 1,1372,1,,,,,,,,,,,,,,,,,,
199,DACT,ⳉⲱⲟⲩ,ⳉⲩ ⲱ1,199,2,192 1,192,1,,,,,,,,,,,,,,,,,,
200,DACT,ⲉ- (circumst. converter),ⲉ - (circumst. converter),200,1,20012,200,12,,,,,,,,,,,,,,,,,,
201,DACT,ⲉ,ⲉ,201,2,20012    20213   598213     5713   598113    712 5     23 8     20 8    515 1,200,12,202,13,5982,13,57,13,5981,13,712,5,23,8,20,8,515,1,,
202,DACT,ⲉ- (Circumst. Present),13 ⲉ- (circumst. present),202,1,20213,202,13,,,,,,,,,,,,,,,,,,
203,DACT,ⲉϯ,ⲉⲧ  ⲓ2,203,2,20513    33613   551013,205,13,336,13,5510,13,,,,,,,,,,,,,,
204,DACT,ⲉⲧⲉ,ⲉⲧ  ⲉ,204,2,17512    20513   598313   551013    712 5,175,12,205,13,5983,13,5510,13,712,5,,,,,,,,,,
205,DACT,ⲉⲧⲉ- (Rel. Present),15 ⲉⲧⲉ- (rel. present),205,1,20513,205,13,,,,,,,,,,,,,,,,,,
206,DACT,ⲡⲱⲧ,ⲡⲧ ⲱ,206,2,1182 5,1182,5,,,,,,,,,,,,,,,,,,
207,DACT,ⲡⲏⲧ,ⲡⲧ ⲏ,207,2,1182 5,1182,5,,,,,,,,,,,,,,,,,,
208,DACT,ⲕⲁⲕⲓⲁ,ⲕⲁⲕⲓⲁ,208,1,20831,208,31,,,,,,,,,,,,,,,,,,
209,DACT,ⲁⲩ,ⲁⲩ  2,209,2,1113     5713    53813    222 5,11,13,57,13,538,13,222,5,,,,,,,,,,,,
210,DACT,"ⲁⲓ̈ⲉⲩ(ⲧⲉ) ""be great""",ⲁⲓⲩ  ⲉ 22,210,1,210 5,210,5,,,,,,,,,,,,,,,,,,
211,DACT,ⲥⲛⲁϥ,ⲥⲛϥ  ⲁ,211,2,894 1,894,1,,,,,,,,,,,,,,,,,,
212,DACT,ⲡⲱⲣⳉ,ⲡⲣⳉ ⲱ,212,2,1174 5,1174,5,,,,,,,,,,,,,,,,,,
213,DACT,ϣⲛⲉ,ϣⲛ  ⲉ,213,2,1408 1,1408,1,,,,,,,,,,,,,,,,,,
214,DACT,ⲉⲛ,ⲉⲛ,214,2,713 6    20213     5713    712 5,713,6,202,13,57,13,712,5,,,,,,,,,,,,
215,DACT,ϩⲁⲗⲏⲧ,ϩⲗⲧ ⲁⲏ,215,2,681 1,681,1,,,,,,,,,,,,,,,,,,
216,DACT,ϩⲁⲗⲉⲧⲉ,ϩⲗⲧ ⲁⲉⲉ,216,2,681 1,681,1,,,,,,,,,,,,,,,,,,
217,DACT,ⲁⲛⲁⲕ (augens),ⲁⲛⲕ  ⲁ 1 (augens),217,1,21710,217,10,,,,,,,,,,,,,,,,,,
218,DACT,ⲛⲧⲁⲩ,ⲛⲧⲩ  ⲁ2,218,2,21710    84610,217,10,846,10,,,,,,,,,,,,,,,,
219,DACT,ⲙⲉⲧⲉⲭⲉ,ⲙⲉⲧⲉⲭⲉ,219,1,21935,219,35,,,,,,,,,,,,,,,,,,
220,DACT,ⲥⲛⲟⲟϥ,ⲥⲛϥ  ⲟⲟ,220,2,894 1,894,1,,,,,,,,,,,,,,,,,,
221,DACT,ⲥⲱⲟⲩϩ,ⲥⲩϩ ⲱ 1,221,2,1245 5,1245,5,,,,,,,,,,,,,,,,,,
222,DACT,"ϩⲁⲩ† ""be bad""","ϩⲩ ⲁ2 ""be bad""",222,1,222 5,222,5,,,,,,,,,,,,,,,,,,
223,DACT,ⲡⲉⲧ,ⲡⲧ ⲉ,223,2,7012   1181 1,70,12,1181,1,,,,,,,,,,,,,,,,
224,DACT,ⲛⲉⲩ,ⲛⲩ ⲉ2,224,2,62 8     8711,62,8,87,11,,,,,,,,,,,,,,,,
225,DACT,ⳉⲟⲩⲛ,ⳉⲛ ⲩ1,225,2,1456 1,1456,1,,,,,,,,,,,,,,,,,,
226,DACT,ⲁⳉⲟⲩⲛ,ⲁⳉⲛ  ⲩ1,226,2,1456 9,1456,9,,,,,,,,,,,,,,,,,,
227,DACT,ⲛⲉ,ⲛ ⲉ,227,2,9011    24112    87012     8711     62 8    24413    34413,90,11,241,12,870,12,87,11,62,8,244,13,344,13,,,,,,
228,DACT,ϫⲱⲕ,ϫⲕ ⲱ,228,2,1530 5   2982 1,1530,5,2982,1,,,,,,,,,,,,,,,,
229,DACT,ⳉⲁⲣⳉⲣⲉ,ⳉⲣⳉⲣ ⲁ  ⲉ,229,2,1459 5,1459,5,,,,,,,,,,,,,,,,,,
230,DACT,ⲡⲁⲣⲁⲛⲟⲙⲟⲥ,ⲡⲁⲣⲁⲛⲟⲙⲟⲥ,230,1,23031,230,31,,,,,,,,,,,,,,,,,,
231,DACT,ϩⲁⲩ,ϩⲩ ⲁ2,231,2,222 5,222,5,,,,,,,,,,,,,,,,,,
232,DACT,ⲧⲉⲕⲟ,ⲧⲕ ⲉⲟ,232,2,1258 5,1258,5,,,,,,,,,,,,,,,,,,
233,DACT,ⲧⲟⲩ,ⲧ ⲩ1,233,2,8711    24013   7139 5    24711,87,11,240,13,7139,5,247,11,,,,,,,,,,,,
234,DACT,ⲯⲩⲭⲏ,ⲯⲩⲭⲏ,234,1,23431,234,31,,,,,,,,,,,,,,,,,,
235,DACT,ⳉⲉϥⲧ,ⳉϥⲧ ⲉ,235,2,666 1,666,1,,,,,,,,,,,,,,,,,,
236,DACT,ⲥⲉ,ⲥ ⲉ,236,2,112 8     7513    14913    690 5   4946 1   510614   2070 4,112,8,75,13,149,13,690,5,4946,1,5106,14,2070,4,,,,,,
237,DACT,ⲥⲙⲟⲩ,ⲥⲙ  ⲩ1,237,2,1216 5,1216,5,,,,,,,,,,,,,,,,,,
238,DACT,ⲥ,ⲥ,238,2,7513    14913,75,13,149,13,,,,,,,,,,,,,,,,
239,DACT,ⲡⲉ (background particle),ⲡ ⲉ 3 (textual marker),239,1,239 6,239,6,,,,,,,,,,,,,,,,,,
240,DACT,ⲧⲉ- (Caus. Inf.),56 ⲧⲉ- (caus. inf.),240,1,24013,240,13,,,,,,,,,,,,,,,,,,
241,DACT,ⲛⲉ- (pret. converter),ⲛ ⲉ- 2 (pret. converter),241,1,24112,241,12,,,,,,,,,,,,,,,,,,
242,DACT,ⲡⲟⲩ,ⲡ ⲩ1,242,2,8711    24711    29713,87,11,247,11,297,13,,,,,,,,,,,,,,
243,DACT,ⲩ,ⲩ 2,243,2,3210,32,10,,,,,,,,,,,,,,,,,,
244,DACT,ⲛⲉ- (Neg. Absolute Future),"46 ⲛⲉ- (neg. absolute future) --- formerly ""energetic"" ---",244,1,24413,244,13,,,,,,,,,,,,,,,,,,
245,DACT,ⲛ- (identity),ⲛ - 4 (identity),245,1,245 8,245,8,,,,,,,,,,,,,,,,,,
246,DACT,ⲧⲁ,ⲧ ⲁ,246,2,8711    24711    14913    24013   7139 5   211113,87,11,247,11,149,13,240,13,7139,5,2111,13,,,,,,,,
247,DACT,"ⲡⲁ-, ⲡⲱ⸗ (poss. pronoun)","89 ⲡⲁ-, ⲡⲱ⸗",247,1,24711,247,11,,,,,,,,,,,,,,,,,,
248,DACT,"ⳉⲓⲣ ""street""","ⳉⲣ ⲓ2 ""street""",248,1,248 1,248,1,,,,,,,,,,,,,,,,,,
249,DACT,ⳉⲓⲣ,ⳉⲣ ⲓ2,249,2,248 1,248,1,,,,,,,,,,,,,,,,,,
250,DACT,"ⲟⲩⲛⲧⲉ-, ⲟⲩⲛⲧⲉ⸗","ⲩⲛⲧ   ⲉ1-, ⲟⲩⲛⲧⲉ⸗",250,1,250 5,250,5,,,,,,,,,,,,,,,,,,
251,DACT,ⲟⲩⲛⲧⲉⲥ,ⲩⲛⲧⲥ   ⲉ1,251,2,250 5,250,5,,,,,,,,,,,,,,,,,,
252,DACT,ⲡⲁⲣⲣⲏⲥⲓⲁ (ⲡⲁⲣϩⲏⲥⲓⲁ),ⲡⲁⲣⲣⲏⲥⲓⲁ,252,1,25231,252,31,,,,,,,,,,,,,,,,,,
253,DACT,ⲡⲗⲁⲧⲓⲁ,ⲡⲗⲁⲧⲓⲁ,253,1,25331,253,31,,,,,,,,,,,,,,,,,,
254,DACT,ⲁⲉⲓϣ,ⲁⲓϣ   1,254,2,1548 1,1548,1,,,,,,,,,,,,,,,,,,
255,DACT,ⲡⲁⲣⲣⲏⲥⲓⲁ (adv.),ⲡⲁⲣⲣⲏⲥⲓⲁ (adv.),255,1,25539,255,39,,,,,,,,,,,,,,,,,,
256,DACT,"ϩⲓϫⲛ-, ϩⲓϫⲱ⸗","ϩϫⲛ ⲓ 2-, ϩⲓϫⲱ⸗",256,1,256 8,256,8,,,,,,,,,,,,,,,,,,
257,DACT,ϩⲓϫⲛ,ϩϫⲛ ⲓ 2,257,2,256 8,256,8,,,,,,,,,,,,,,,,,,
258,DACT,ⲕⲟⲟϩ,ⲕϩ ⲟⲟ,258,2,1128 1,1128,1,,,,,,,,,,,,,,,,,,
259,DACT,ⲕⲟϩ,ⲕϩ ⲟ,259,2,1128 1   1709 5,1128,1,1709,5,,,,,,,,,,,,,,,,
260,DACT,ⲥⲁⲃⲧⲉ,ⲥⲃⲧ ⲁ ⲉ,260,2,490 5   1206 1,490,5,1206,1,,,,,,,,,,,,,,,,
261,DACT,ⳉⲁⲣⲉ- (Aff. Aorist),40 ⳉⲁⲣⲉ- (affirm. aorist),261,1,26113,261,13,,,,,,,,,,,,,,,,,,
262,DACT,ⳉⲁⲣⲉⲥ,ⳉⲣⲥ ⲁⲉ,262,2,26113,261,13,,,,,,,,,,,,,,,,,,
263,DACT,ϫⲟⲟⲥ,ϫⲥ ⲟⲟ,263,2,617 5,617,5,,,,,,,,,,,,,,,,,,
264,DACT,ⲉⲥ,ⲉⲥ,264,2,20213     5713   5884 1    712 5   4427 5,202,13,57,13,5884,1,712,5,4427,5,,,,,,,,,,
265,DACT,ⲧⲱⲕ,ⲧⲕ ⲱ,265,2,1079 5   1080 5   1278 5    24711,1079,5,1080,5,1278,5,247,11,,,,,,,,,,,,
266,DACT,ⲧⲏⲕ,ⲧⲕ ⲏ,266,2,1079 5   1080 5   3740 5,1079,5,1080,5,3740,5,,,,,,,,,,,,,,
267,DACT,ⲛϩⲏⲧ,ⲛϩⲧ  ⲏ,267,2,634 9     16 8,634,9,16,8,,,,,,,,,,,,,,,,
268,DACT,ⲡⲩⲗⲏ,ⲡⲩⲗⲏ,268,1,26831,268,31,,,,,,,,,,,,,,,,,,
269,DACT,ⲡⲟⲗⲓⲥ,ⲡⲟⲗⲓⲥ,269,1,26931,269,31,,,,,,,,,,,,,,,,,,
270,DACT,ⲟⲩⲁⲉⲓϣ,ⲩⲓϣ ⲁ 11,270,2,1623 1,1623,1,,,,,,,,,,,,,,,,,,
271,DACT,ϭⲱⲗϫ,ϭⲗϫ ⲱ,271,2,1536 5   1535 5,1536,5,1535,5,,,,,,,,,,,,,,,,
272,DACT,ϭⲁⲗϫ,ϭⲗϫ ⲁ,272,2,1535 5   1536 5,1535,5,1536,5,,,,,,,,,,,,,,,,
273,DACT,ϣⲓⲡⲉ,ϣⲡ ⲓⲉ2,273,2,858 5,858,5,,,,,,,,,,,,,,,,,,
274,DACT,ⲁⲧ- (+ noun),ⲁⲧ  - 1 (+ noun),274,1,27412,274,12,,,,,,,,,,,,,,,,,,
275,DACT,ⲁⲑ,ⲁⲧϩ,275,2,27412    30612,274,12,306,12,,,,,,,,,,,,,,,,
276,DACT,~ⲏⲧ,~ⲧ ⲏ,276,2,634 1    677 8,634,1,677,8,,,,,,,,,,,,,,,,
277,DACT,ⲉⲡⲓⲑⲩⲙⲉⲓ,ⲉⲡⲓⲑⲩⲙⲉⲓ,277,1,27735,277,35,,,,,,,,,,,,,,,,,,
278,DACT,"ϣⲱⲥ ""scorn, despise""","ϣⲥ ⲱ 1 ""despise""",278,1,278 5,278,5,,,,,,,,,,,,,,,,,,
279,DACT,ϣⲱⲥ,ϣⲥ ⲱ,279,2,278 5   3105 1,278,5,3105,1,,,,,,,,,,,,,,,,
280,DACT,ⲛⲧⲁⲣⲉ- (Temporal),65 ⲛⲧⲁⲣⲉ- (temporal),280,1,28013,280,13,,,,,,,,,,,,,,,,,,
281,DACT,ⲛⲧⲁⲣⲟⲩ,ⲛⲧⲣ  ⲁⲩ1,281,2,28013,280,13,,,,,,,,,,,,,,,,,,
282,DACT,ⲙⲁⲥⲧⲉ,ⲙⲥⲧ ⲁ ⲉ,282,2,1143 5,1143,5,,,,,,,,,,,,,,,,,,
283,DACT,ⲙⲥⲧⲉ,ⲙⲥⲧ   ⲉ,283,2,1143 5,1143,5,,,,,,,,,,,,,,,,,,
284,DACT,ϭⲱⲡⲉ,ϭⲡ ⲱⲉ,284,2,1537 5,1537,5,,,,,,,,,,,,,,,,,,
285,DACT,ϭⲏⲡ,ϭⲡ ⲏ,285,2,1537 5,1537,5,,,,,,,,,,,,,,,,,,
286,DACT,ϫⲡⲓⲟ,ϫⲡⲓ   ⲟ2,286,2,1533 5,1533,5,,,,,,,,,,,,,,,,,,
287,DACT,"ⲉⲓⲥ-] ⲉⲓⲥⲡⲉ, -ⲧⲉ ""lo, behold""","ⲓⲥ  1 2 ⲉⲓⲥⲧⲉ ""lo, behold""",287,1,28714,287,14,,,,,,,,,,,,,,,,,,
288,DACT,ⲉⲓⲥⲧⲉ,ⲓⲥⲧ   ⲉ1,288,2,28714,287,14,,,,,,,,,,,,,,,,,,
289,DACT,ⲛⲏⲧⲛⲉ,ⲛⲧⲛ ⲏ ⲉ,289,2,62 8,62,8,,,,,,,,,,,,,,,,,,
290,DACT,ⲡⲛⲟⲏ,ⲡⲛⲟⲏ,290,1,29031,290,31,,,,,,,,,,,,,,,,,,
291,DACT,ⲧⲥⲉⲃⲟ,ⲧⲥⲃ  ⲉⲟ,291,2,1313 5,1313,5,,,,,,,,,,,,,,,,,,
292,DACT,-ⲧⲏⲛⲉ (suffix pronoun),ⲧⲛ ⲏⲉ 3 (suffix pron. 2nd pl.),292,1,29210,292,10,,,,,,,,,,,,,,,,,,
293,DACT,ⲧⲏⲛⲉ,ⲧⲛ ⲏⲉ,293,2,29210   7165 1,292,10,7165,1,,,,,,,,,,,,,,,,
294,DACT,ⲉⲡⲉⲓⲇⲏ,ⲉⲡⲉⲓⲇⲏ,294,2,571837,5718,37,,,,,,,,,,,,,,,,,,
295,DACT,ⲙⲟⲩⲛⲧⲉ,ⲙⲛⲧ ⲩ ⲉ1,295,2,1141 5,1141,5,,,,,,,,,,,,,,,,,,
296,DACT,ⲁⲣⲱⲧⲛⲉ,ⲁⲣⲧⲛ  ⲱ ⲉ,296,2,23 8,23,8,,,,,,,,,,,,,,,,,,
297,DACT,ⲙⲡⲉ- (Neg. Perfect),36 ⲙⲡⲉ- (neg. perfect),297,1,29713,297,13,,,,,,,,,,,,,,,,,,
298,DACT,ⲙⲡⲉⲧⲛ,ⲙⲡⲧⲛ  ⲉ,298,2,29713,297,13,,,,,,,,,,,,,,,,,,
299,DACT,ⲁⲣⲁⲉⲓ,ⲁⲣⲓ  ⲁ1,299,2,23 8,23,8,,,,,,,,,,,,,,,,,,
300,DACT,ϩⲧⲏⲧⲛⲉ,ϩⲧⲧⲛ  ⲏ ⲉ,300,2,634 1,634,1,,,,,,,,,,,,,,,,,,
301,DACT,ⲁⲗⲗⲁ,ⲁⲗⲗⲁ,301,1,30137,301,37,,,,,,,,,,,,,,,,,,
302,DACT,ⲁⲧⲉⲧⲛ,ⲁⲧⲧⲛ  ⲉ,302,2,1113     5713    53813,11,13,57,13,538,13,,,,,,,,,,,,,,
303,DACT,ⲧⲥⲧⲟ,ⲧⲥⲧ   ⲟ,303,2,1322 5,1322,5,,,,,,,,,,,,,,,,,,
304,DACT,ⲥⲧⲟ,ⲥⲧ  ⲟ,304,2,1322 5,1322,5,,,,,,,,,,,,,,,,,,
305,DACT,ϣⲁϫⲛⲉ,ϣϫⲛ ⲁ ⲉ,305,2,1428 5,1428,5,,,,,,,,,,,,,,,,,,
306,DACT,ⲁⲧ- (+ infinitive),ⲁⲧ  - 2 (+ inf.),306,1,30612,306,12,,,,,,,,,,,,,,,,,,
307,DACT,ⲁⲧ,ⲁⲧ,307,2,30612    27412,306,12,274,12,,,,,,,,,,,,,,,,
308,DACT,"ⲉⲧⲃⲉ-, ⲉⲧⲃⲏⲏⲧ⸗",ⲉⲧⲃ   ⲉ 1 ⲉⲧⲃⲏⲏⲧ⸗,308,1,308 8,308,8,,,,,,,,,,,,,,,,,,
309,DACT,ⲉⲧⲃⲉ,ⲉⲧⲃ   ⲉ,309,2,308 8   7215 8   7216 8,308,8,7215,8,7216,8,,,,,,,,,,,,,,
310,DACT,ⲡⲉⲓ,ⲡⲓ ⲉ,310,2,7311   721111   721211   721311   721411    15111   4370 1,73,11,7211,11,7212,11,7213,11,7214,11,151,11,4370,1,,,,,,
311,DACT,ϩⲟⲩⲟⲩ⸗,ϩ ⲩⲩ11⸗ 1,311,1,31115,311,15,,,,,,,,,,,,,,,,,,
312,DACT,ϩⲟⲩⲟⲩⲧ,ϩⲧ ⲩⲩ11,312,2,31115,311,15,,,,,,,,,,,,,,,,,,
313,DACT,ⲥⲱⲃⲉ,ⲥⲃ ⲱⲉ,313,2,1218 5,1218,5,,,,,,,,,,,,,,,,,,
314,DACT,ⲡⲉⲧⲛ,ⲡⲧⲛ ⲉ,314,2,8711,87,11,,,,,,,,,,,,,,,,,,
315,DACT,ⲣⲉϣⲉ,ⲣϣ ⲉⲉ,315,2,1624 5,1624,5,,,,,,,,,,,,,,,,,,
316,DACT,ⲙⲙⲱⲧⲛⲉ,ⲙⲙⲧⲛ  ⲱ ⲉ,316,2,4 8     43 8,4,8,43,8,,,,,,,,,,,,,,,,
317,DACT,ⲁϣⲁ,ⲁϣ  ⲁ,317,2,13713,137,13,,,,,,,,,,,,,,,,,,
318,DACT,ⲉⲓ,ⲓ 1,318,2,841 5   6481 5    712 5    20213     5713   2151 7   3956 7,841,5,6481,5,712,5,202,13,57,13,2151,7,3956,7,,,,,,
319,DACT,ⲁϫⲱⲧⲛⲉ,ⲁϫⲧⲛ  ⲱ ⲉ,319,2,121 8,121,8,,,,,,,,,,,,,,,,,,
320,DACT,ⳉⲧⲁⲣⲧⲣⲉ,ⳉⲧⲣⲧⲣ  ⲁ  ⲉ,320,2,1463 5,1463,5,,,,,,,,,,,,,,,,,,
321,DACT,ⲧⲉϩⲟ,ⲧϩ ⲉⲟ,321,2,1339 5   4340 5,1339,5,4340,5,,,,,,,,,,,,,,,,
322,DACT,ⲧⲉϩⲉ,ⲧϩ ⲉⲉ,322,2,1339 5   4340 5,1339,5,4340,5,,,,,,,,,,,,,,,,
323,DACT,ⲥⳉⲛⲉ,ⲥⳉⲛ   ⲉ,323,2,1256 1,1256,1,,,,,,,,,,,,,,,,,,
324,DACT,"ⳉⲁⲧⲏⲟⲩ ""whirlwind""","ⳉⲧⲩ ⲁⲏ1 ""whirlwind""",324,1,324 1,324,1,,,,,,,,,,,,,,,,,,
325,DACT,ⳉⲁⲧⲏⲟⲩ,ⳉⲧⲩ ⲁⲏ1,325,2,324 1   1888 8,324,1,1888,8,,,,,,,,,,,,,,,,
326,DACT,ⲏ,ⲏ,326,3,32637   2210 1,326,37,2210,1,,,,,,,,,,,,,,,,
327,DACT,"ⲁϫⲛ-, ⲁϫⲛⲧ⸗","ⲁϫⲛ   -, ⲁϫⲛⲧ⸗",327,1,327 8,327,8,,,,,,,,,,,,,,,,,,
328,DACT,ⲑⲗⲓⲯⲓⲥ,ⲑⲗⲓⲯⲓⲥ,328,1,32831,328,31,,,,,,,,,,,,,,,,,,
329,DACT,ⲑⲗⲓⲯⲉⲓⲥ,ⲑⲗⲓⲯⲉⲓⲥ,329,2,32831,328,31,,,,,,,,,,,,,,,,,,
330,DACT,ⲧⲉⲧⲛ,ⲧⲧⲛ ⲉ,330,2,7513    14913    24013   7139 5     8711,75,13,149,13,240,13,7139,5,87,11,,,,,,,,,,
331,DACT,ϩⲣⲏⲓ,ϩⲣⲓ  ⲏ2,331,2,898 9    898 1,898,9,898,1,,,,,,,,,,,,,,,,
332,DACT,ⲁϩⲣⲏⲓ,ⲁϩⲣⲓ   ⲏ2,332,2,898 9    896 9   4596 8,898,9,896,9,4596,8,,,,,,,,,,,,,,
333,DACT,"ⲟⲩⲃⲉ-, ⲟⲩⲃⲏ⸗","ⲩⲃ  ⲉ1-, ⲟⲩⲃⲏ⸗",333,1,333 8,333,8,,,,,,,,,,,,,,,,,,
334,DACT,ⲟⲩⲃⲏⲓ,ⲩⲃⲓ  ⲏ12,334,2,333 8,333,8,,,,,,,,,,,,,,,,,,
335,DACT,ⲁⲛⲁⲕ,ⲁⲛⲕ  ⲁ,335,2,21710    84610    63910,217,10,846,10,639,10,,,,,,,,,,,,,,
336,DACT,ⲉⲧ- (rectus),17 ⲉⲧ- (rectus),336,1,33613,336,13,,,,,,,,,,,,,,,,,,
337,DACT,ⲉⲑ,ⲉⲧϩ,337,2,33613    17512,336,13,175,12,,,,,,,,,,,,,,,,
338,DACT,~ⲁⲩ,~ⲩ ⲁ2,338,2,222 5,222,5,,,,,,,,,,,,,,,,,,
339,DACT,ϣⲓⲛⲉ,ϣⲛ ⲓⲉ2,339,2,1410 5   7202 5   7203 5   7204 5   7205 5   1411 1   7206 1,1410,5,7202,5,7203,5,7204,5,7205,5,1411,1,7206,1,,,,,,
340,DACT,ⲛⲥⲱⲉⲓ,ⲛⲥⲓ  ⲱ1,340,2,112 8,112,8,,,,,,,,,,,,,,,,,,
341,DACT,ϭⲓⲛⲉ,ϭⲛ ⲓⲉ2,341,2,632 5,632,5,,,,,,,,,,,,,,,,,,
342,DACT,ϭⲛⲁⲛ,ϭⲛⲛ  ⲁ,342,2,3087 5,3087,5,,,,,,,,,,,,,,,,,,
343,DACT,"ⲧⲙ-, ⲧⲙⲛ- (negation of inf.)","ⲧⲙ  -, ⲧⲙⲛ- (neg. of inf.)",343,1,34312,343,12,,,,,,,,,,,,,,,,,,
344,DACT,ⲛⲁ(ⲣⲉ)- (Imperfect),22 ⲛⲁⲣⲉ- (imperfect),344,1,34413,344,13,,,,,,,,,,,,,,,,,,
345,DACT,ⲁⲣⲉ,ⲁⲣ  ⲉ,345,2,5713   598113     1113    53813    62936    63136,57,13,5981,13,11,13,538,13,629,36,631,36,,,,,,,,
346,DACT,ⲁⲓ,ⲁⲓ  2,346,2,1113     5713    210 5    53813,11,13,57,13,210,5,538,13,,,,,,,,,,,,
347,DACT,ⲁⲕ,ⲁⲕ,347,2,1113     5713    53813,11,13,57,13,538,13,,,,,,,,,,,,,,
348,DACT,ⲁϥ,ⲁϥ,348,2,1113     5713    53813,11,13,57,13,538,13,,,,,,,,,,,,,,
349,DACT,ⲁⲥ,ⲁⲥ,349,2,1113     5713    53813,11,13,57,13,538,13,,,,,,,,,,,,,,
350,DACT,"ⲁⲛ ""again""","ⲁⲛ   ""again""",350,1,350 6    350 9,350,6,350,9,,,,,,,,,,,,,,,,
351,DACT,ⲁⲛ,ⲁⲛ,351,2,350 6     1113     5713    53813,350,6,11,13,57,13,538,13,,,,,,,,,,,,
352,DACT,ⲛⲁⲩ,ⲛⲩ ⲁ2,352,2,34413     1113,344,13,11,13,,,,,,,,,,,,,,,,
353,DACT,ⲛⲁⲧⲉⲧⲛ,ⲛⲧⲧⲛ ⲁⲉ,353,2,34413     1113,344,13,11,13,,,,,,,,,,,,,,,,
354,DACT,ⲛⲁⲛ,ⲛⲛ ⲁ,354,2,34413     1113     62 8,344,13,11,13,62,8,,,,,,,,,,,,,,
355,DACT,ⲛⲁⲥ,ⲛⲥ ⲁ,355,2,34413     1113,344,13,11,13,,,,,,,,,,,,,,,,
356,DACT,ⲛⲁϥ,ⲛϥ ⲁ,356,2,34413     1113,344,13,11,13,,,,,,,,,,,,,,,,
357,DACT,ⲛⲁⲕ,ⲛⲕ ⲁ,357,2,34413     1113     62 8,344,13,11,13,62,8,,,,,,,,,,,,,,
358,DACT,ⲛⲁⲓ,ⲛⲓ ⲁ2,358,2,34413     1113,344,13,11,13,,,,,,,,,,,,,,,,
359,DACT,ⲛⲁⲉⲓ,ⲛⲓ ⲁ1,359,2,34413     1113,344,13,11,13,,,,,,,,,,,,,,,,
360,DACT,ⲙⲡⲟⲩ,ⲙⲡ  ⲩ1,360,2,29713,297,13,,,,,,,,,,,,,,,,,,
361,DACT,ⲥⲱⲧⲡ,ⲥⲧⲡ ⲱ,361,2,1236 5   1244 1,1236,5,1244,1,,,,,,,,,,,,,,,,
362,DACT,ϩⲧⲏⲩ,ϩⲧⲩ  ⲏ2,362,2,634 1,634,1,,,,,,,,,,,,,,,,,,
363,DACT,ⲱⲗⲕ,ⲱⲗⲕ,363,2,1388 5,1388,5,,,,,,,,,,,,,,,,,,
364,DACT,"ϣⲉ ""nose""","ϣ ⲉ  1 ""nose""",364,1,364 1,364,1,,,,,,,,,,,,,,,,,,
365,DACT,ϣⲉ,ϣ ⲉ,365,2,364 1   1404 1   1404 4   1405 5,364,1,1404,1,1404,4,1405,5,,,,,,,,,,,,
366,DACT,ϭⲉ,ϭ ⲉ,366,2,714 6    715 6    476 8    590 1    590 4,714,6,715,6,476,8,590,1,590,4,,,,,,,,,,
367,DACT,ⲟⲩⲱⲙ,ⲩⲙ ⲱ1,367,2,769 5   5024 5,769,5,5024,5,,,,,,,,,,,,,,,,
368,DACT,ⲕⲁⲣⲡⲟⲥ,ⲕⲁⲣⲡⲟⲥ,368,1,36831,368,31,,,,,,,,,,,,,,,,,,
